fips,cbsa,metarea,metareano,state_fips,year,unemployment_rate,real_income_pc,college_share,marriage_rate
,,"490. melbourne-titusville-cocoa-palm bay, fl",,FL,2009,0.0520481,,,
,,"490. melbourne-titusville-cocoa-palm bay, fl",,FL,2010,0.05880114,,,
,,"490. melbourne-titusville-cocoa-palm bay, fl",,FL,2011,0.05822268,,,
,,49180,,,2012,0.05291096,,,
,,49180,,,2013,0.04130098,,,
,,49180,,,2014,0.0380611,,,
,,49180,,,2015,0.02769704,,,
,,49180,,,2016,0.02622464,,,
,,49180,,,2017,0.02292216,,,
,,"492. memphis, tn/ar/ms",,,1960,0.01714059,,,
,,"492. memphis, tn/ar/ms",,,1970,0.01763544,,,
,,"492. memphis, tn/ar/ms",25,,1980,0.03534613,,,
,,"492. memphis, tn/ar/ms",25,,1990,0.03506283,,,
,,"492. memphis, tn/ar/ms",25,,2000,0.03092346,,,
,,"492. memphis, tn/ar/ms",25,,2005,0.04139948,,,
,,"492. memphis, tn/ar/ms",25,,2006,0.04007391,,,
,,"492. memphis, tn/ar/ms",25,,2007,0.0378945,,,
,,"492. memphis, tn/ar/ms",25,,2008,0.04024975,,,
,,"492. memphis, tn/ar/ms",25,,2009,0.05456383,,,
,,"492. memphis, tn/ar/ms",25,,2010,0.0618047,,,
,,"492. memphis, tn/ar/ms",25,,2011,0.05744392,,,
,,49340,,,2012,0.04455386,,,
,,49340,,,2013,0.03937195,,,
,,49340,,,2014,0.03308868,,,
,,49340,,,2015,0.02839268,,,
,,49340,,,2016,0.02472232,,,
,,49340,,,2017,0.02396204,,,
,,"494. merced, ca",,CA,1990,0.02976448,,,
,,"494. merced, ca",,CA,2000,0.04219144,,,
,,"494. merced, ca",,CA,2005,0.03351351,,,
,,"494. merced, ca",,CA,2006,0.03590664,,,
,,"494. merced, ca",,CA,2007,0.04145372,,,
,,"494. merced, ca",,CA,2008,0.04273504,,,
,,"494. merced, ca",,CA,2009,0.06152242,,,
,,"494. merced, ca",,CA,2010,0.06603246,,,
,,"494. merced, ca",,CA,2011,0.06153846,,,
,,49420,,,2012,0.03915663,,,
,,49420,,,2013,0.03150027,,,
,,49420,,,2014,0.02933473,,,
,,49420,,,2015,0.0298359,,,
,,49420,,,2016,0.02473118,,,
,,49420,,,2017,0.02318392,,,
,,49620,,,2012,0.03959562,,,
,,49620,,,2013,0.03392206,,,
,,49620,,,2014,0.027157,,,
,,49620,,,2015,0.02374379,,,
,,49620,,,2016,0.01934964,,,
,,49620,,,2017,0.02124834,,,
,,49660,,,2012,0.03776892,,,
,,49660,,,2013,0.03515432,,,
,,49660,,,2014,0.02856671,,,
,,49660,,,2015,0.02829426,,,
,,49660,,,2016,0.02721425,,,
,,49660,,,2017,0.02387312,,,
,,49700,,,2012,0.05342466,,,
,,49700,,,2013,0.04699378,,,
,,49700,,,2014,0.04169424,,,
,,49700,,,2015,0.04131054,,,
,,49700,,,2016,0.03635162,,,
,,49700,,,2017,0.01856946,,,
,,49740,,,2012,0.04990524,,,
,,49740,,,2013,0.03592814,,,
,,49740,,,2014,0.02670057,,,
,,49740,,,2015,0.02890571,,,
,,49740,,,2016,0.03177823,,,
,,49740,,,2017,0.02327128,,,
,,"50. athens, ga",,GA,1980,0.0261911,,,
,,"50. athens, ga",,GA,2000,0.04473618,,,
,,"50. athens, ga",,GA,2005,0.03756158,,,
,,"50. athens, ga",,GA,2006,0.03331419,,,
,,"50. athens, ga",,GA,2007,0.02861953,,,
,,"50. athens, ga",,GA,2008,0.02647413,,,
,,"50. athens, ga",,GA,2009,0.04025302,,,
,,"50. athens, ga",,GA,2010,0.03821282,,,
,,"50. athens, ga",,GA,2011,0.04471723,,,
,,"500. miami-hialeah, fl",,FL,1960,0.02039069,,,
,,"500. miami-hialeah, fl",,FL,1970,0.01445451,,,
,,"500. miami-hialeah, fl",38,FL,1980,0.01924115,,,
,,"500. miami-hialeah, fl",38,FL,1990,0.02913132,,,
,,"500. miami-hialeah, fl",38,FL,2000,0.0318712,,,
,,"500. miami-hialeah, fl",38,FL,2005,0.03436464,,,
,,"500. miami-hialeah, fl",38,FL,2006,0.02815565,,,
,,"500. miami-hialeah, fl",38,FL,2007,0.02820138,,,
,,"500. miami-hialeah, fl",38,FL,2008,0.03028096,,,
,,"500. miami-hialeah, fl",38,FL,2009,0.04860118,,,
,,"500. miami-hialeah, fl",38,FL,2010,0.05251142,,,
,,"500. miami-hialeah, fl",38,FL,2011,0.05401973,,,
,,"504. midland, tx",,TX,1960,0.0187174,,,
,,"504. midland, tx",,TX,1990,0.0355419,,,
,,"508. milwaukee, wi",,WI,1960,0.01592186,,,
,,"508. milwaukee, wi",,WI,1970,0.01312668,,,
,,"508. milwaukee, wi",30,WI,1980,0.02776292,,,
,,"508. milwaukee, wi",30,WI,1990,0.02619918,,,
,,"508. milwaukee, wi",30,WI,2000,0.0250846,,,
,,"508. milwaukee, wi",30,WI,2005,0.03121222,,,
,,"508. milwaukee, wi",30,WI,2006,0.03261683,,,
,,"508. milwaukee, wi",30,WI,2007,0.02830685,,,
,,"508. milwaukee, wi",30,WI,2008,0.02564369,,,
,,"508. milwaukee, wi",30,WI,2009,0.04444214,,,
,,"508. milwaukee, wi",30,WI,2010,0.04864122,,,
,,"508. milwaukee, wi",30,WI,2011,0.04856096,,,
,,"512. minneapolis-st. paul, mn",,MN,1960,0.01499694,,,
,,"512. minneapolis-st. paul, mn",,MN,1970,0.0150134,,,
,,"512. minneapolis-st. paul, mn",42,MN,1980,0.02061125,,,
,,"512. minneapolis-st. paul, mn",42,MN,1990,0.02445302,,,
,,"512. minneapolis-st. paul, mn",42,MN,2000,0.02023254,,,
,,"512. minneapolis-st. paul, mn",42,MN,2005,0.02797704,,,
,,"512. minneapolis-st. paul, mn",42,MN,2006,0.02652785,,,
,,"512. minneapolis-st. paul, mn",42,MN,2007,0.0293456,,,
,,"512. minneapolis-st. paul, mn",42,MN,2008,0.0250062,,,
,,"512. minneapolis-st. paul, mn",42,MN,2009,0.0419334,,,
,,"512. minneapolis-st. paul, mn",42,MN,2010,0.04477612,,,
,,"512. minneapolis-st. paul, mn",42,MN,2011,0.03872461,,,
,,"514. missoula, mt",,MT,2003,0.02469136,,,
,,"516. mobile, al",,AL,1960,0.02191674,,,
,,"516. mobile, al",,AL,1970,0.0147962,,,
,,"516. mobile, al",,AL,1980,0.02897514,,,
,,"516. mobile, al",,AL,1990,0.03997323,,,
,,"516. mobile, al",,AL,2000,0.02926954,,,
,,"516. mobile, al",,AL,2005,0.03131844,,,
,,"516. mobile, al",,AL,2006,0.03057918,,,
,,"516. mobile, al",,AL,2007,0.02706002,,,
,,"516. mobile, al",,AL,2008,0.03085785,,,
,,"516. mobile, al",,AL,2009,0.05002954,,,
,,"516. mobile, al",,AL,2010,0.04926931,,,
,,"516. mobile, al",,AL,2011,0.0510764,,,
,,"517. modesto, ca",,CA,1980,0.05279266,,,
,,"517. modesto, ca",,CA,1990,0.03559386,,,
,,"517. modesto, ca",,CA,2000,0.03893142,,,
,,"517. modesto, ca",,CA,2003,0.03808073,,,
,,"517. modesto, ca",,CA,2005,0.03604531,,,
,,"517. modesto, ca",,CA,2006,0.03617834,,,
,,"517. modesto, ca",,CA,2007,0.03829787,,,
,,"517. modesto, ca",,CA,2008,0.04065852,,,
,,"517. modesto, ca",,CA,2009,0.06469833,,,
,,"517. modesto, ca",,CA,2010,0.0669189,,,
,,"517. modesto, ca",,CA,2011,0.06637396,,,
,,"519. monmouth-ocean, nj",,NJ,1990,0.02580725,,,
,,"519. monmouth-ocean, nj",,NJ,2000,0.02178731,,,
,,"519. monmouth-ocean, nj",,NJ,2005,0.02479846,,,
,,"519. monmouth-ocean, nj",,NJ,2006,0.02927674,,,
,,"519. monmouth-ocean, nj",,NJ,2007,0.02682349,,,
,,"519. monmouth-ocean, nj",,NJ,2008,0.02672528,,,
,,"519. monmouth-ocean, nj",,NJ,2009,0.04765702,,,
,,"519. monmouth-ocean, nj",,NJ,2010,0.04866244,,,
,,"519. monmouth-ocean, nj",,NJ,2011,0.04996808,,,
,,"52. atlanta, ga",,GA,1960,0.01249238,,,
,,"52. atlanta, ga",,GA,1970,0.01188165,,,
,,"52. atlanta, ga",35,GA,1980,0.02547656,,,
,,"52. atlanta, ga",35,GA,1990,0.02771209,,,
,,"52. atlanta, ga",35,GA,2000,0.02619485,,,
,,"52. atlanta, ga",35,GA,2005,0.03412238,,,
,,"52. atlanta, ga",35,GA,2006,0.0322631,,,
,,"52. atlanta, ga",35,GA,2007,0.03347993,,,
,,"52. atlanta, ga",35,GA,2008,0.03420396,,,
,,"52. atlanta, ga",35,GA,2009,0.05301211,,,
,,"52. atlanta, ga",35,GA,2010,0.0630626,,,
,,"52. atlanta, ga",35,GA,2011,0.05932685,,,
,,"520. monroe, la",,LA,1960,0.01933426,,,
,,"520. monroe, la",,LA,1980,0.02625847,,,
,,"520. monroe, la",,LA,1990,0.03602653,,,
,,"520. monroe, la",,LA,2000,0.04244186,,,
,,"520. monroe, la",,LA,2005,0.04472397,,,
,,"520. monroe, la",,LA,2006,0.03587786,,,
,,"520. monroe, la",,LA,2007,0.02981466,,,
,,"520. monroe, la",,LA,2008,0.02797203,,,
,,"520. monroe, la",,LA,2009,0.04097771,,,
,,"520. monroe, la",,LA,2010,0.03681885,,,
,,"520. monroe, la",,LA,2011,0.04320558,,,
,,"524. montgomery, al",,AL,1960,0.0182523,,,
,,"524. montgomery, al",,AL,1980,0.02701024,,,
,,"524. montgomery, al",,AL,1990,0.02888617,,,
,,"524. montgomery, al",,AL,2000,0.02733176,,,
,,"524. montgomery, al",,AL,2005,0.03341902,,,
,,"524. montgomery, al",,AL,2006,0.03325123,,,
,,"524. montgomery, al",,AL,2007,0.03119266,,,
,,"524. montgomery, al",,AL,2008,0.02576687,,,
,,"524. montgomery, al",,AL,2009,0.04050405,,,
,,"524. montgomery, al",,AL,2010,0.04010939,,,
,,"524. montgomery, al",,AL,2011,0.04889043,,,
,,"528. muncie, in",,IN,1960,0.0239199,,,
,,"528. muncie, in",,IN,1980,0.04157895,,,
,,"528. muncie, in",,IN,1990,0.03427172,,,
,,"528. muncie, in",,IN,2000,0.03809524,,,
,,"528. muncie, in",,IN,2005,0.04340124,,,
,,"528. muncie, in",,IN,2006,0.03628319,,,
,,"528. muncie, in",,IN,2007,0.0455312,,,
,,"528. muncie, in",,IN,2008,0.04343808,,,
,,"528. muncie, in",,IN,2009,0.06139613,,,
,,"528. muncie, in",,IN,2010,0.07118055,,,
,,"528. muncie, in",,IN,2011,0.05134281,,,
,,"532. muskegon-norton shores-muskegon heights, mi",,MI,1960,0.02259249,,,
,,"532. muskegon-norton shores-muskegon heights, mi",,MI,1980,0.05072532,,,
,,"533. myrtle beach, sc",,SC,2000,0.0197673,,,
,,"533. myrtle beach, sc",,SC,2003,0.0453125,,,
,,"533. myrtle beach, sc",,SC,2005,0.03151862,,,
,,"533. myrtle beach, sc",,SC,2006,0.0271514,,,
,,"533. myrtle beach, sc",,SC,2007,0.02203024,,,
,,"533. myrtle beach, sc",,SC,2008,0.03095443,,,
,,"533. myrtle beach, sc",,SC,2009,0.06529928,,,
,,"533. myrtle beach, sc",,SC,2010,0.0625772,,,
,,"533. myrtle beach, sc",,SC,2011,0.05477224,,,
,,"534. naples, fl",,FL,2000,0.01394317,,,
,,"534. naples, fl",,FL,2005,0.0104,,,
,,"534. naples, fl",,FL,2006,0.01278878,,,
,,"534. naples, fl",,FL,2007,0.01971038,,,
,,"534. naples, fl",,FL,2008,0.0250505,,,
,,"534. naples, fl",,FL,2009,0.03355973,,,
,,"534. naples, fl",,FL,2010,0.03652393,,,
,,"534. naples, fl",,FL,2011,0.03105023,,,
,,"535. nashua, nh",,NH,1980,0.02180095,,,
,,"535. nashua, nh",,NH,1990,0.02976531,,,
,,"535. nashua, nh",,NH,2000,0.02433689,,,
,,"535. nashua, nh",,NH,2005,0.01736973,,,
,,"535. nashua, nh",,NH,2006,0.01997503,,,
,,"535. nashua, nh",,NH,2007,0.03465346,,,
,,"535. nashua, nh",,NH,2008,0.02692778,,,
,,"535. nashua, nh",,NH,2009,0.05097088,,,
,,"535. nashua, nh",,NH,2010,0.04833142,,,
,,"535. nashua, nh",,NH,2011,0.04834606,,,
,,"536. nashville, tn",,TN,1960,0.01338142,,,
,,"536. nashville, tn",,TN,1970,0.01361484,,,
,,"536. nashville, tn",23,TN,1980,0.0268687,,,
,,"536. nashville, tn",23,TN,1990,0.02463735,,,
,,"536. nashville, tn",23,TN,2000,0.02231654,,,
,,"536. nashville, tn",23,TN,2005,0.0261018,,,
,,"536. nashville, tn",23,TN,2006,0.02872475,,,
,,"536. nashville, tn",23,TN,2007,0.0279704,,,
,,"536. nashville, tn",23,TN,2008,0.02370722,,,
,,"536. nashville, tn",23,TN,2009,0.04291942,,,
,,"536. nashville, tn",23,TN,2010,0.04706934,,,
,,"536. nashville, tn",23,TN,2011,0.04357137,,,
,,"540. new bedford, ma",,MA,1960,0.02977668,,,
,,"540. new bedford, ma",,MA,1980,0.03220804,,,
,,"540. new bedford, ma",,MA,1990,0.04676754,,,
,,"540. new bedford, ma",,MA,2000,0.03227932,,,
,,"540. new bedford, ma",,MA,2005,0.03479974,,,
,,"540. new bedford, ma",,MA,2006,0.03238342,,,
,,"540. new bedford, ma",,MA,2007,0.02770618,,,
,,"540. new bedford, ma",,MA,2008,0.0295082,,,
,,"540. new bedford, ma",,MA,2009,0.05387206,,,
,,"540. new bedford, ma",,MA,2010,0.0472703,,,
,,"540. new bedford, ma",,MA,2011,0.05959886,,,
,,"546. new brunswick-perth amboy-sayreville, nj",,NJ,1980,0.02798145,,,
,,"548. new haven-meriden, ct",,CT,1960,0.02723544,,,
,,"548. new haven-meriden, ct",,CT,1970,0.01465378,,,
,,"548. new haven-meriden, ct",,CT,1980,0.03132068,,,
,,"548. new haven-meriden, ct",,CT,1990,0.03237541,,,
,,"548. new haven-meriden, ct",,CT,2000,0.03329836,,,
,,"548. new haven-meriden, ct",,CT,2005,0.02669039,,,
,,"548. new haven-meriden, ct",,CT,2006,0.03663866,,,
,,"548. new haven-meriden, ct",,CT,2007,0.0379617,,,
,,"548. new haven-meriden, ct",,CT,2008,0.03500707,,,
,,"548. new haven-meriden, ct",,CT,2009,0.04839809,,,
,,"548. new haven-meriden, ct",,CT,2010,0.05329154,,,
,,"548. new haven-meriden, ct",,CT,2011,0.06026113,,,
,,"552. new london-norwich, ct/ri",,,1980,0.02771944,,,
,,"552. new london-norwich, ct/ri",,,1990,0.02552604,,,
,,"556. new orleans, la",,LA,1960,0.02004992,,,
,,"556. new orleans, la",,LA,1970,0.01904164,,,
,,"556. new orleans, la",45,LA,1980,0.02496563,,,
,,"556. new orleans, la",45,LA,1990,0.04309216,,,
,,"556. new orleans, la",45,LA,2000,0.03147104,,,
,,"556. new orleans, la",45,LA,2003,0.03950792,,,
,,"556. new orleans, la",45,LA,2005,0.0422089,,,
,,"556. new orleans, la",45,LA,2006,0.03725573,,,
,,"556. new orleans, la",45,LA,2007,0.02884358,,,
,,"556. new orleans, la",45,LA,2008,0.02682131,,,
,,"556. new orleans, la",45,LA,2009,0.04508196,,,
,,"556. new orleans, la",45,LA,2010,0.05144236,,,
,,"556. new orleans, la",45,LA,2011,0.04405286,,,
,,"56. atlantic city, nj",,NJ,1960,0.0277222,,,
,,"56. atlantic city, nj",,NJ,1980,0.03893102,,,
,,"56. atlantic city, nj",,NJ,1990,0.02821616,,,
,,"56. atlantic city, nj",,NJ,2000,0.0360488,,,
,,"56. atlantic city, nj",,NJ,2005,0.03235208,,,
,,"56. atlantic city, nj",,NJ,2006,0.03155701,,,
,,"56. atlantic city, nj",,NJ,2007,0.033237,,,
,,"56. atlantic city, nj",,NJ,2008,0.02941176,,,
,,"56. atlantic city, nj",,NJ,2009,0.05511811,,,
,,"56. atlantic city, nj",,NJ,2010,0.06020782,,,
,,"56. atlantic city, nj",,NJ,2011,0.06390274,,,
,,"560. new york, ny-northeastern nj",,,1960,0.01668394,,,
,,"560. new york, ny-northeastern nj",,,1970,0.01386795,,,
,,"560. new york, ny-northeastern nj",1,,1980,0.02833573,,,
,,"560. new york, ny-northeastern nj",1,,1990,0.02892654,,,
,,"560. new york, ny-northeastern nj",1,,2000,0.02744781,,,
,,"560. new york, ny-northeastern nj",1,,2005,0.03023271,,,
,,"560. new york, ny-northeastern nj",1,,2006,0.02879975,,,
,,"560. new york, ny-northeastern nj",1,,2007,0.02732195,,,
,,"560. new york, ny-northeastern nj",1,,2008,0.027815,,,
,,"560. new york, ny-northeastern nj",1,,2009,0.04434174,,,
,,"560. new york, ny-northeastern nj",1,,2010,0.04832189,,,
,,"560. new york, ny-northeastern nj",1,,2011,0.04885344,,,
,,"564. newark, oh",,OH,1980,0.03018868,,,
,,"566. newburgh-middletown, ny",,NY,1980,0.02931688,,,
,,"566. newburgh-middletown, ny",,NY,2000,0.01983775,,,
,,"566. newburgh-middletown, ny",,NY,2005,0.02688954,,,
,,"566. newburgh-middletown, ny",,NY,2006,0.02060776,,,
,,"566. newburgh-middletown, ny",,NY,2007,0.02521589,,,
,,"566. newburgh-middletown, ny",,NY,2008,0.0288759,,,
,,"566. newburgh-middletown, ny",,NY,2009,0.0375,,,
,,"566. newburgh-middletown, ny",,NY,2010,0.04677754,,,
,,"566. newburgh-middletown, ny",,NY,2011,0.03935018,,,
,,"572. norfolk-va beach--newport news, va",,VA,1960,0.01463442,,,
,,"572. norfolk-va beach--newport news, va",,VA,1970,0.01051572,,,
,,"572. norfolk-va beach--newport news, va",41,VA,1980,0.02619551,,,
,,"572. norfolk-va beach--newport news, va",41,VA,1990,0.02736884,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2000,0.02777319,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2003,0.03243243,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2005,0.02651726,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2006,0.02205685,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2007,0.02504738,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2008,0.02551334,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2009,0.03486442,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2010,0.0393593,,,
,,"572. norfolk-va beach--newport news, va",41,VA,2011,0.0435387,,,
,,"576. norwalk, ct",,CT,1960,0.00834783,,,
,,"576. norwalk, ct",,CT,1980,0.01971024,,,
,,"579. ocala, fl",,FL,1980,0.02508809,,,
,,"579. ocala, fl",,FL,1990,0.0294328,,,
,,"579. ocala, fl",,FL,2000,0.022814,,,
,,"579. ocala, fl",,FL,2005,0.02252252,,,
,,"579. ocala, fl",,FL,2006,0.02434957,,,
,,"579. ocala, fl",,FL,2007,0.0263902,,,
,,"579. ocala, fl",,FL,2008,0.03309769,,,
,,"579. ocala, fl",,FL,2009,0.04815772,,,
,,"579. ocala, fl",,FL,2010,0.0638224,,,
,,"579. ocala, fl",,FL,2011,0.06252285,,,
,,"58. auburn-opekika, al",,AL,2000,0.02719712,,,
,,"58. auburn-opekika, al",,AL,2005,0.03446154,,,
,,"58. auburn-opekika, al",,AL,2006,0.03071017,,,
,,"58. auburn-opekika, al",,AL,2007,0.02748931,,,
,,"58. auburn-opekika, al",,AL,2008,0.02906287,,,
,,"58. auburn-opekika, al",,AL,2009,0.04223676,,,
,,"58. auburn-opekika, al",,AL,2010,0.05517669,,,
,,"58. auburn-opekika, al",,AL,2011,0.0409836,,,
,,"580. odessa, tx",,TX,1960,0.01775956,,,
,,"580. odessa, tx",,TX,1980,0.01094225,,,
,,"580. odessa, tx",,TX,1990,0.0338785,,,
,,"580. odessa, tx",,TX,2000,0.02960888,,,
,,"580. odessa, tx",,TX,2005,0.018431,,,
,,"580. odessa, tx",,TX,2006,0.0178408,,,
,,"580. odessa, tx",,TX,2007,0.02200374,,,
,,"580. odessa, tx",,TX,2008,0.01666667,,,
,,"580. odessa, tx",,TX,2009,0.02792321,,,
,,"580. odessa, tx",,TX,2010,0.0288775,,,
,,"580. odessa, tx",,TX,2011,0.02061038,,,
,,"588. oklahoma city, ok",,OK,1960,0.01183545,,,
,,"588. oklahoma city, ok",,OK,1970,0.0157015,,,
,,"588. oklahoma city, ok",26,OK,1980,0.01727123,,,
,,"588. oklahoma city, ok",26,OK,1990,0.03137692,,,
,,"588. oklahoma city, ok",26,OK,2000,0.0225163,,,
,,"588. oklahoma city, ok",26,OK,2005,0.03030303,,,
,,"588. oklahoma city, ok",26,OK,2006,0.02676296,,,
,,"588. oklahoma city, ok",26,OK,2007,0.02283984,,,
,,"588. oklahoma city, ok",26,OK,2008,0.02085605,,,
,,"588. oklahoma city, ok",26,OK,2009,0.03403913,,,
,,"588. oklahoma city, ok",26,OK,2010,0.03646622,,,
,,"588. oklahoma city, ok",26,OK,2011,0.03308988,,,
,,"591. olympia, wa",,WA,1980,0.03485216,,,
,,"591. olympia, wa",,WA,1990,0.03215949,,,
,,"591. olympia, wa",,WA,2000,0.03224001,,,
,,"591. olympia, wa",,WA,2005,0.02443087,,,
,,"591. olympia, wa",,WA,2006,0.0253492,,,
,,"591. olympia, wa",,WA,2007,0.02400835,,,
,,"591. olympia, wa",,WA,2008,0.0248417,,,
,,"591. olympia, wa",,WA,2009,0.037332,,,
,,"591. olympia, wa",,WA,2010,0.04098742,,,
,,"591. olympia, wa",,WA,2011,0.0421365,,,
,,"592. omaha, ne/ia",,,1960,0.01243942,,,
,,"592. omaha, ne/ia",,,1970,0.01104196,,,
,,"592. omaha, ne/ia",40,,1980,0.0232879,,,
,,"592. omaha, ne/ia",40,,1990,0.02075877,,,
,,"592. omaha, ne/ia",40,,2000,0.02074083,,,
,,"592. omaha, ne/ia",40,,2005,0.02754754,,,
,,"592. omaha, ne/ia",40,,2006,0.02827947,,,
,,"592. omaha, ne/ia",40,,2007,0.0240096,,,
,,"592. omaha, ne/ia",40,,2008,0.02141029,,,
,,"592. omaha, ne/ia",40,,2009,0.02864877,,,
,,"592. omaha, ne/ia",40,,2010,0.03646065,,,
,,"592. omaha, ne/ia",40,,2011,0.03649635,,,
,,"595. orange, ny",,NY,1990,0.02617986,,,
,,"596. orlando, fl",,FL,1960,0.01643726,,,
,,"596. orlando, fl",,FL,1970,0.02016637,,,
,,"596. orlando, fl",,FL,1980,0.01986738,,,
,,"596. orlando, fl",,FL,1990,0.02399837,,,
,,"596. orlando, fl",,FL,2000,0.02060029,,,
,,"596. orlando, fl",,FL,2003,0.03219733,,,
,,"596. orlando, fl",,FL,2005,0.02996896,,,
,,"596. orlando, fl",,FL,2006,0.02279748,,,
,,"596. orlando, fl",,FL,2007,0.02611291,,,
,,"596. orlando, fl",,FL,2008,0.03448911,,,
,,"596. orlando, fl",,FL,2009,0.05789214,,,
,,"596. orlando, fl",,FL,2010,0.05636522,,,
,,"596. orlando, fl",,FL,2011,0.05486882,,,
,,"60. augusta-aiken, ga/sc",,,1960,0.01676566,,,
,,"60. augusta-aiken, ga/sc",,,1970,0.01948052,,,
,,"60. augusta-aiken, ga/sc",,,1980,0.02543312,,,
,,"60. augusta-aiken, ga/sc",,,1990,0.02558564,,,
,,"60. augusta-aiken, ga/sc",,,2000,0.03224698,,,
,,"60. augusta-aiken, ga/sc",,,2005,0.03804227,,,
,,"60. augusta-aiken, ga/sc",,,2006,0.03118138,,,
,,"60. augusta-aiken, ga/sc",,,2007,0.029053,,,
,,"60. augusta-aiken, ga/sc",,,2008,0.02763874,,,
,,"60. augusta-aiken, ga/sc",,,2009,0.04420132,,,
,,"60. augusta-aiken, ga/sc",,,2010,0.04683076,,,
,,"60. augusta-aiken, ga/sc",,,2011,0.04586388,,,
,,"601. panama city, fl",,FL,2000,0.02318677,,,
,,"601. panama city, fl",,FL,2005,0.02979275,,,
,,"601. panama city, fl",,FL,2006,0.02789076,,,
,,"601. panama city, fl",,FL,2007,0.02704292,,,
,,"601. panama city, fl",,FL,2008,0.03439325,,,
,,"601. panama city, fl",,FL,2009,0.0411985,,,
,,"601. panama city, fl",,FL,2010,0.05735492,,,
,,"601. panama city, fl",,FL,2011,0.04776485,,,
,,"602. parkersburg-marietta,wv/oh",,,1980,0.02982349,,,
,,"603. pascagoula-moss point, ms",,MS,1980,0.0421022,,,
,,"603. pascagoula-moss point, ms",,MS,1990,0.04101276,,,
,,"608. pensacola, fl",,FL,1960,0.01616815,,,
,,"608. pensacola, fl",,FL,1980,0.0294275,,,
,,"608. pensacola, fl",,FL,1990,0.03270382,,,
,,"608. pensacola, fl",,FL,2000,0.0275876,,,
,,"608. pensacola, fl",,FL,2005,0.02818628,,,
,,"608. pensacola, fl",,FL,2006,0.02798807,,,
,,"608. pensacola, fl",,FL,2007,0.0380868,,,
,,"608. pensacola, fl",,FL,2008,0.02840512,,,
,,"608. pensacola, fl",,FL,2009,0.04718067,,,
,,"608. pensacola, fl",,FL,2010,0.05827068,,,
,,"608. pensacola, fl",,FL,2011,0.04523282,,,
,,"612. peoria, il",,IL,1960,0.01644634,,,
,,"612. peoria, il",,IL,1970,0.01412873,,,
,,"612. peoria, il",,IL,1980,0.03270345,,,
,,"612. peoria, il",,IL,1990,0.02631579,,,
,,"612. peoria, il",,IL,2000,0.0238191,,,
,,"612. peoria, il",,IL,2005,0.02522655,,,
,,"612. peoria, il",,IL,2006,0.02738432,,,
,,"612. peoria, il",,IL,2007,0.03092293,,,
,,"612. peoria, il",,IL,2008,0.02274859,,,
,,"612. peoria, il",,IL,2009,0.04342492,,,
,,"612. peoria, il",,IL,2010,0.04818092,,,
,,"612. peoria, il",,IL,2011,0.03525264,,,
,,"616. philadelphia, pa/nj",,,1960,0.01863081,,,
,,"616. philadelphia, pa/nj",,,1970,0.01415629,,,
,,"616. philadelphia, pa/nj",6,,1980,0.03501866,,,
,,"616. philadelphia, pa/nj",6,,1990,0.02582965,,,
,,"616. philadelphia, pa/nj",6,,2000,0.02787587,,,
,,"616. philadelphia, pa/nj",6,,2005,0.03196604,,,
,,"616. philadelphia, pa/nj",6,,2006,0.03109273,,,
,,"616. philadelphia, pa/nj",6,,2007,0.03003442,,,
,,"616. philadelphia, pa/nj",6,,2008,0.0296364,,,
,,"616. philadelphia, pa/nj",6,,2009,0.04816422,,,
,,"616. philadelphia, pa/nj",6,,2010,0.05223352,,,
,,"616. philadelphia, pa/nj",6,,2011,0.05029984,,,
,,"620. phoenix, az",,AZ,1960,0.01600454,,,
,,"620. phoenix, az",,AZ,1970,0.01854696,,,
,,"620. phoenix, az",5,AZ,1980,0.02423237,,,
,,"620. phoenix, az",5,AZ,1990,0.02828628,,,
,,"620. phoenix, az",5,AZ,2000,0.02101494,,,
,,"620. phoenix, az",5,AZ,2003,0.0312218,,,
,,"620. phoenix, az",5,AZ,2005,0.02460111,,,
,,"620. phoenix, az",5,AZ,2006,0.02022399,,,
,,"620. phoenix, az",5,AZ,2007,0.02343194,,,
,,"620. phoenix, az",5,AZ,2008,0.02439658,,,
,,"620. phoenix, az",5,AZ,2009,0.04390494,,,
,,"620. phoenix, az",5,AZ,2010,0.05138995,,,
,,"620. phoenix, az",5,AZ,2011,0.04551838,,,
,,"628. pittsburgh, pa",,PA,1960,0.02643466,,,
,,"628. pittsburgh, pa",,PA,1970,0.01700419,,,
,,"628. pittsburgh, pa",,PA,1980,0.03313942,,,
,,"628. pittsburgh, pa",,PA,1990,0.03211871,,,
,,"628. pittsburgh, pa",,PA,2000,0.02778276,,,
,,"628. pittsburgh, pa",,PA,2005,0.03180107,,,
,,"628. pittsburgh, pa",,PA,2006,0.0264291,,,
,,"628. pittsburgh, pa",,PA,2007,0.02384722,,,
,,"628. pittsburgh, pa",,PA,2008,0.02416962,,,
,,"628. pittsburgh, pa",,PA,2009,0.03901846,,,
