fips,cbsa,metarea,metareano,state_fips,year,reform_date,event_time,treated,exposure_intensity
,,33340,,,1964,2012-01-01,-48,1,0.02044994
,,33340,,,1965,2012-01-01,-47,1,0.02044994
,,33340,,,1966,2012-01-01,-46,1,0.02044994
,,33340,,,1967,2012-01-01,-45,1,0.02044994
,,33340,,,1968,2012-01-01,-44,1,0.02044994
,,33340,,,1969,2012-01-01,-43,1,0.02044994
,,33340,,,1970,2012-01-01,-42,1,0.02044994
,,33340,,,1971,2012-01-01,-41,1,0.02044994
,,33340,,,1972,2012-01-01,-40,1,0.02044994
,,33340,,,1973,2012-01-01,-39,1,0.02044994
,,33340,,,1974,2012-01-01,-38,1,0.02044994
,,33340,,,1975,2012-01-01,-37,1,0.02044994
,,33340,,,1976,2012-01-01,-36,1,0.02044994
,,33340,,,1977,2012-01-01,-35,1,0.02044994
,,33340,,,1978,2012-01-01,-34,1,0.02044994
,,33340,,,1979,2012-01-01,-33,1,0.02044994
,,33340,,,1980,2012-01-01,-32,1,0.02044994
,,33340,,,1981,2012-01-01,-31,1,0.02044994
,,33340,,,1982,2012-01-01,-30,1,0.02044994
,,33340,,,1983,2012-01-01,-29,1,0.02044994
,,33340,,,1984,2012-01-01,-28,1,0.02044994
,,33340,,,1985,2012-01-01,-27,1,0.02044994
,,33340,,,1986,2012-01-01,-26,1,0.02044994
,,33340,,,1987,2012-01-01,-25,1,0.02044994
,,33340,,,1988,2012-01-01,-24,1,0.02044994
,,33340,,,1989,2012-01-01,-23,1,0.02044994
,,33340,,,1990,2012-01-01,-22,1,0.02044994
,,33340,,,1991,2012-01-01,-21,1,0.02044994
,,33340,,,1992,2012-01-01,-20,1,0.02044994
,,33340,,,1993,2012-01-01,-19,1,0.02044994
,,33340,,,1994,2012-01-01,-18,1,0.02044994
,,33340,,,1995,2012-01-01,-17,1,0.02044994
,,33340,,,1996,2012-01-01,-16,1,0.02044994
,,33340,,,1997,2012-01-01,-15,1,0.02044994
,,33340,,,1998,2012-01-01,-14,1,0.02044994
,,33340,,,1999,2012-01-01,-13,1,0.02044994
,,33340,,,2000,2012-01-01,-12,1,0.02044994
,,33340,,,2001,2012-01-01,-11,1,0.02044994
,,33340,,,2002,2012-01-01,-10,1,0.02044994
,,33340,,,2003,2012-01-01,-9,1,0.02044994
,,33340,,,2004,2012-01-01,-8,1,0.02044994
,,33340,,,2005,2012-01-01,-7,1,0.02044994
,,33340,,,2006,2012-01-01,-6,1,0.02044994
,,33340,,,2007,2012-01-01,-5,1,0.02044994
,,33340,,,2008,2012-01-01,-4,1,0.02044994
,,33340,,,2009,2012-01-01,-3,1,0.02044994
,,33340,,,2010,2012-01-01,-2,1,0.02044994
,,33340,,,2011,2012-01-01,-1,1,0.02044994
,,33340,30,,2012,2012-01-01,0,1,0.02044994
,,33340,30,,2013,2012-01-01,1,1,0.02044994
,,33340,30,,2014,2012-01-01,2,1,0.02044994
,,33340,30,,2015,2012-01-01,3,1,0.02044994
,,33340,30,,2016,2012-01-01,4,1,0.02044994
,,33340,30,,2017,2012-01-01,5,1,0.02044994
,,33340,30,,2018,2012-01-01,6,1,0.02044994
,,33460,,,1940,2012-01-01,-72,1,0.04732707
,,33460,,,1944,2012-01-01,-68,1,0.04732707
,,33460,,,1945,2012-01-01,-67,1,0.04732707
,,33460,,,1946,2012-01-01,-66,1,0.04732707
,,33460,,,1947,2012-01-01,-65,1,0.04732707
,,33460,,,1948,2012-01-01,-64,1,0.04732707
,,33460,,,1949,2012-01-01,-63,1,0.04732707
,,33460,,,1950,2012-01-01,-62,1,0.04732707
,,33460,,,1951,2012-01-01,-61,1,0.04732707
,,33460,,,1952,2012-01-01,-60,1,0.04732707
,,33460,,,1953,2012-01-01,-59,1,0.04732707
,,33460,,,1954,2012-01-01,-58,1,0.04732707
,,33460,,,1955,2012-01-01,-57,1,0.04732707
,,33460,,,1956,2012-01-01,-56,1,0.04732707
,,33460,,,1957,2012-01-01,-55,1,0.04732707
,,33460,,,1958,2012-01-01,-54,1,0.04732707
,,33460,,,1959,2012-01-01,-53,1,0.04732707
,,33460,,,1960,2012-01-01,-52,1,0.04732707
,,33460,,,1961,2012-01-01,-51,1,0.04732707
,,33460,,,1962,2012-01-01,-50,1,0.04732707
,,33460,,,1963,2012-01-01,-49,1,0.04732707
,,33460,,,1964,2012-01-01,-48,1,0.04732707
,,33460,,,1965,2012-01-01,-47,1,0.04732707
,,33460,,,1966,2012-01-01,-46,1,0.04732707
,,33460,,,1967,2012-01-01,-45,1,0.04732707
,,33460,,,1968,2012-01-01,-44,1,0.04732707
,,33460,,,1969,2012-01-01,-43,1,0.04732707
,,33460,,,1970,2012-01-01,-42,1,0.04732707
,,33460,,,1971,2012-01-01,-41,1,0.04732707
,,33460,,,1972,2012-01-01,-40,1,0.04732707
,,33460,,,1973,2012-01-01,-39,1,0.04732707
,,33460,,,1974,2012-01-01,-38,1,0.04732707
,,33460,,,1975,2012-01-01,-37,1,0.04732707
,,33460,,,1976,2012-01-01,-36,1,0.04732707
,,33460,,,1977,2012-01-01,-35,1,0.04732707
,,33460,,,1978,2012-01-01,-34,1,0.04732707
,,33460,,,1979,2012-01-01,-33,1,0.04732707
,,33460,,,1980,2012-01-01,-32,1,0.04732707
,,33460,,,1981,2012-01-01,-31,1,0.04732707
,,33460,,,1982,2012-01-01,-30,1,0.04732707
,,33460,,,1983,2012-01-01,-29,1,0.04732707
,,33460,,,1984,2012-01-01,-28,1,0.04732707
,,33460,,,1985,2012-01-01,-27,1,0.04732707
,,33460,,,1986,2012-01-01,-26,1,0.04732707
,,33460,,,1987,2012-01-01,-25,1,0.04732707
,,33460,,,1988,2012-01-01,-24,1,0.04732707
,,33460,,,1989,2012-01-01,-23,1,0.04732707
,,33460,,,1990,2012-01-01,-22,1,0.04732707
,,33460,,,1991,2012-01-01,-21,1,0.04732707
,,33460,,,1992,2012-01-01,-20,1,0.04732707
,,33460,,,1993,2012-01-01,-19,1,0.04732707
,,33460,,,1994,2012-01-01,-18,1,0.04732707
,,33460,,,1995,2012-01-01,-17,1,0.04732707
,,33460,,,1996,2012-01-01,-16,1,0.04732707
,,33460,,,1997,2012-01-01,-15,1,0.04732707
,,33460,,,1998,2012-01-01,-14,1,0.04732707
,,33460,,,1999,2012-01-01,-13,1,0.04732707
,,33460,,,2000,2012-01-01,-12,1,0.04732707
,,33460,,,2001,2012-01-01,-11,1,0.04732707
,,33460,,,2002,2012-01-01,-10,1,0.04732707
,,33460,,,2003,2012-01-01,-9,1,0.04732707
,,33460,,,2004,2012-01-01,-8,1,0.04732707
,,33460,,,2005,2012-01-01,-7,1,0.04732707
,,33460,,,2006,2012-01-01,-6,1,0.04732707
,,33460,,,2007,2012-01-01,-5,1,0.04732707
,,33460,,,2008,2012-01-01,-4,1,0.04732707
,,33460,,,2009,2012-01-01,-3,1,0.04732707
,,33460,,,2010,2012-01-01,-2,1,0.04732707
,,33460,,,2011,2012-01-01,-1,1,0.04732707
,,33460,42,,2012,2012-01-01,0,1,0.04732707
,,33460,42,,2013,2012-01-01,1,1,0.04732707
,,33460,42,,2014,2012-01-01,2,1,0.04732707
,,33460,42,,2015,2012-01-01,3,1,0.04732707
,,33460,42,,2016,2012-01-01,4,1,0.04732707
,,33460,42,,2017,2012-01-01,5,1,0.04732707
,,33460,42,,2018,2012-01-01,6,1,0.04732707
,,"335. houma-thibodoux, la",,LA,1940,,,0,
,,"335. houma-thibodoux, la",,LA,1944,,,0,
,,"335. houma-thibodoux, la",,LA,1945,,,0,
,,"335. houma-thibodoux, la",,LA,1946,,,0,
,,"335. houma-thibodoux, la",,LA,1947,,,0,
,,"335. houma-thibodoux, la",,LA,1948,,,0,
,,"335. houma-thibodoux, la",,LA,1949,,,0,
,,"335. houma-thibodoux, la",,LA,1950,,,0,
,,"335. houma-thibodoux, la",,LA,1951,,,0,
,,"335. houma-thibodoux, la",,LA,1952,,,0,
,,"335. houma-thibodoux, la",,LA,1953,,,0,
,,"335. houma-thibodoux, la",,LA,1954,,,0,
,,"335. houma-thibodoux, la",,LA,1955,,,0,
,,"335. houma-thibodoux, la",,LA,1956,,,0,
,,"335. houma-thibodoux, la",,LA,1957,,,0,
,,"335. houma-thibodoux, la",,LA,1958,,,0,
,,"335. houma-thibodoux, la",,LA,1959,,,0,
,,"335. houma-thibodoux, la",,LA,1960,,,0,
,,"335. houma-thibodoux, la",,LA,1961,,,0,
,,"335. houma-thibodoux, la",,LA,1962,,,0,
,,"335. houma-thibodoux, la",,LA,1963,,,0,
,,"335. houma-thibodoux, la",,LA,1964,,,0,
,,"335. houma-thibodoux, la",,LA,1965,,,0,
,,"335. houma-thibodoux, la",,LA,1966,,,0,
,,"335. houma-thibodoux, la",,LA,1967,,,0,
,,"335. houma-thibodoux, la",,LA,1968,,,0,
,,"335. houma-thibodoux, la",,LA,1969,,,0,
,,"335. houma-thibodoux, la",,LA,1970,,,0,
,,"335. houma-thibodoux, la",,LA,1971,,,0,
,,"335. houma-thibodoux, la",,LA,1972,,,0,
,,"335. houma-thibodoux, la",,LA,1973,,,0,
,,"335. houma-thibodoux, la",,LA,1974,,,0,
,,"335. houma-thibodoux, la",,LA,1975,,,0,
,,"335. houma-thibodoux, la",,LA,1976,,,0,
,,"335. houma-thibodoux, la",,LA,1977,,,0,
,,"335. houma-thibodoux, la",,LA,1978,,,0,
,,"335. houma-thibodoux, la",,LA,1979,,,0,
,,"335. houma-thibodoux, la",,LA,1980,,,0,
,,"335. houma-thibodoux, la",,LA,1981,,,0,
,,"335. houma-thibodoux, la",,LA,1982,,,0,
,,"335. houma-thibodoux, la",,LA,1983,,,0,
,,"335. houma-thibodoux, la",,LA,1984,,,0,
,,"335. houma-thibodoux, la",,LA,1985,,,0,
,,"335. houma-thibodoux, la",,LA,1986,,,0,
,,"335. houma-thibodoux, la",,LA,1987,,,0,
,,"335. houma-thibodoux, la",,LA,1988,,,0,
,,"335. houma-thibodoux, la",,LA,1989,,,0,
,,"335. houma-thibodoux, la",,LA,1990,,,0,
,,"335. houma-thibodoux, la",,LA,1991,,,0,
,,"335. houma-thibodoux, la",,LA,1992,,,0,
,,"335. houma-thibodoux, la",,LA,1993,,,0,
,,"335. houma-thibodoux, la",,LA,1994,,,0,
,,"335. houma-thibodoux, la",,LA,1995,,,0,
,,"335. houma-thibodoux, la",,LA,1996,,,0,
,,"335. houma-thibodoux, la",,LA,1997,,,0,
,,"335. houma-thibodoux, la",,LA,1998,,,0,
,,"335. houma-thibodoux, la",,LA,1999,,,0,
,,"335. houma-thibodoux, la",,LA,2000,,,0,
,,"335. houma-thibodoux, la",,LA,2001,,,0,
,,"335. houma-thibodoux, la",,LA,2002,,,0,
,,"335. houma-thibodoux, la",,LA,2003,,,0,
,,"335. houma-thibodoux, la",,LA,2004,,,0,
,,"335. houma-thibodoux, la",,LA,2005,,,0,
,,"335. houma-thibodoux, la",,LA,2006,,,0,
,,"335. houma-thibodoux, la",,LA,2007,,,0,
,,"335. houma-thibodoux, la",,LA,2008,,,0,
,,"335. houma-thibodoux, la",,LA,2009,,,0,
,,"335. houma-thibodoux, la",,LA,2010,,,0,
,,"335. houma-thibodoux, la",,LA,2011,,,0,
,,"335. houma-thibodoux, la",,LA,2012,,,0,
,,"335. houma-thibodoux, la",,LA,2013,,,0,
,,"335. houma-thibodoux, la",,LA,2014,,,0,
,,"336. houston-brazoria, tx",,TX,1940,1980-01-01,-40,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1944,1980-01-01,-36,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1945,1980-01-01,-35,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1946,1980-01-01,-34,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1947,1980-01-01,-33,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1948,1980-01-01,-32,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1949,1980-01-01,-31,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1950,1980-01-01,-30,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1951,1980-01-01,-29,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1952,1980-01-01,-28,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1953,1980-01-01,-27,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1954,1980-01-01,-26,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1955,1980-01-01,-25,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1956,1980-01-01,-24,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1957,1980-01-01,-23,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1958,1980-01-01,-22,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1959,1980-01-01,-21,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1960,1980-01-01,-20,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1961,1980-01-01,-19,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1962,1980-01-01,-18,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1963,1980-01-01,-17,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1964,1980-01-01,-16,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1965,1980-01-01,-15,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1966,1980-01-01,-14,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1967,1980-01-01,-13,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1968,1980-01-01,-12,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1969,1980-01-01,-11,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1970,1980-01-01,-10,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1971,1980-01-01,-9,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1972,1980-01-01,-8,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1973,1980-01-01,-7,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1974,1980-01-01,-6,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1975,1980-01-01,-5,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1976,1980-01-01,-4,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1977,1980-01-01,-3,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1978,1980-01-01,-2,1,0.0298407
,,"336. houston-brazoria, tx",,TX,1979,1980-01-01,-1,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1980,1980-01-01,0,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1981,1980-01-01,1,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1982,1980-01-01,2,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1983,1980-01-01,3,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1984,1980-01-01,4,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1985,1980-01-01,5,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1986,1980-01-01,6,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1987,1980-01-01,7,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1988,1980-01-01,8,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1989,1980-01-01,9,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1990,1980-01-01,10,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1991,1980-01-01,11,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1992,1980-01-01,12,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1993,1980-01-01,13,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1994,1980-01-01,14,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1995,1980-01-01,15,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1996,1980-01-01,16,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1997,1980-01-01,17,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1998,1980-01-01,18,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,1999,1980-01-01,19,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2000,1980-01-01,20,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2001,1980-01-01,21,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2002,1980-01-01,22,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2003,1980-01-01,23,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2004,1980-01-01,24,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2005,1980-01-01,25,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2006,1980-01-01,26,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2007,1980-01-01,27,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2008,1980-01-01,28,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2009,1980-01-01,29,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2010,1980-01-01,30,1,0.0298407
,,"336. houston-brazoria, tx",4,TX,2011,1980-01-01,31,1,0.0298407
,,"336. houston-brazoria, tx",,TX,2012,1980-01-01,32,1,0.0298407
,,"336. houston-brazoria, tx",,TX,2013,1980-01-01,33,1,0.0298407
,,"336. houston-brazoria, tx",,TX,2014,1980-01-01,34,1,0.0298407
,,33660,,,1940,,,0,
,,33660,,,1944,,,0,
,,33660,,,1945,,,0,
,,33660,,,1946,,,0,
,,33660,,,1947,,,0,
,,33660,,,1948,,,0,
,,33660,,,1949,,,0,
,,33660,,,1950,,,0,
,,33660,,,1951,,,0,
,,33660,,,1952,,,0,
,,33660,,,1953,,,0,
,,33660,,,1954,,,0,
,,33660,,,1955,,,0,
,,33660,,,1956,,,0,
,,33660,,,1957,,,0,
,,33660,,,1958,,,0,
,,33660,,,1959,,,0,
,,33660,,,1960,,,0,
,,33660,,,1961,,,0,
,,33660,,,1962,,,0,
,,33660,,,1963,,,0,
,,33660,,,1964,,,0,
,,33660,,,1965,,,0,
,,33660,,,1966,,,0,
,,33660,,,1967,,,0,
,,33660,,,1968,,,0,
,,33660,,,1969,,,0,
,,33660,,,1970,,,0,
,,33660,,,1971,,,0,
,,33660,,,1972,,,0,
,,33660,,,1973,,,0,
,,33660,,,1974,,,0,
,,33660,,,1975,,,0,
,,33660,,,1976,,,0,
,,33660,,,1977,,,0,
,,33660,,,1978,,,0,
,,33660,,,1979,,,0,
,,33660,,,1980,,,0,
,,33660,,,1981,,,0,
,,33660,,,1982,,,0,
,,33660,,,1983,,,0,
,,33660,,,1984,,,0,
,,33660,,,1985,,,0,
,,33660,,,1986,,,0,
,,33660,,,1987,,,0,
,,33660,,,1988,,,0,
,,33660,,,1989,,,0,
,,33660,,,1990,,,0,
,,33660,,,1991,,,0,
,,33660,,,1992,,,0,
,,33660,,,1993,,,0,
,,33660,,,1994,,,0,
,,33660,,,1995,,,0,
,,33660,,,1996,,,0,
,,33660,,,1997,,,0,
,,33660,,,1998,,,0,
,,33660,,,1999,,,0,
,,33660,,,2000,,,0,
,,33660,,,2001,,,0,
,,33660,,,2002,,,0,
,,33660,,,2003,,,0,
,,33660,,,2004,,,0,
,,33660,,,2005,,,0,
,,33660,,,2006,,,0,
,,33660,,,2007,,,0,
,,33660,,,2008,,,0,
,,33660,,,2009,,,0,
,,33660,,,2010,,,0,
,,33660,,,2011,,,0,
,,33660,,,2012,,,0,
,,33660,,,2013,,,0,
,,33660,,,2014,,,0,
,,33660,,,2015,,,0,
,,33660,,,2016,,,0,
,,33660,,,2017,,,0,
,,33700,,,1940,,,0,
,,33700,,,1944,,,0,
,,33700,,,1945,,,0,
,,33700,,,1946,,,0,
,,33700,,,1947,,,0,
,,33700,,,1948,,,0,
,,33700,,,1949,,,0,
,,33700,,,1950,,,0,
,,33700,,,1951,,,0,
,,33700,,,1952,,,0,
,,33700,,,1953,,,0,
,,33700,,,1954,,,0,
,,33700,,,1955,,,0,
,,33700,,,1956,,,0,
,,33700,,,1957,,,0,
,,33700,,,1958,,,0,
,,33700,,,1959,,,0,
,,33700,,,1960,,,0,
,,33700,,,1961,,,0,
,,33700,,,1962,,,0,
,,33700,,,1963,,,0,
,,33700,,,1964,,,0,
,,33700,,,1965,,,0,
,,33700,,,1966,,,0,
,,33700,,,1967,,,0,
,,33700,,,1968,,,0,
,,33700,,,1969,,,0,
,,33700,,,1970,,,0,
,,33700,,,1971,,,0,
,,33700,,,1972,,,0,
,,33700,,,1973,,,0,
,,33700,,,1974,,,0,
,,33700,,,1975,,,0,
,,33700,,,1976,,,0,
,,33700,,,1977,,,0,
,,33700,,,1978,,,0,
,,33700,,,1979,,,0,
,,33700,,,1980,,,0,
,,33700,,,1981,,,0,
,,33700,,,1982,,,0,
,,33700,,,1983,,,0,
,,33700,,,1984,,,0,
,,33700,,,1985,,,0,
,,33700,,,1986,,,0,
,,33700,,,1987,,,0,
,,33700,,,1988,,,0,
,,33700,,,1989,,,0,
,,33700,,,1990,,,0,
,,33700,,,1991,,,0,
,,33700,,,1992,,,0,
,,33700,,,1993,,,0,
,,33700,,,1994,,,0,
,,33700,,,1995,,,0,
,,33700,,,1996,,,0,
,,33700,,,1997,,,0,
,,33700,,,1998,,,0,
,,33700,,,1999,,,0,
,,33700,,,2000,,,0,
,,33700,,,2001,,,0,
,,33700,,,2002,,,0,
,,33700,,,2003,,,0,
,,33700,,,2004,,,0,
,,33700,,,2005,,,0,
,,33700,,,2006,,,0,
,,33700,,,2007,,,0,
,,33700,,,2008,,,0,
,,33700,,,2009,,,0,
,,33700,,,2010,,,0,
,,33700,,,2011,,,0,
,,33700,,,2012,,,0,
,,33700,,,2013,,,0,
,,33700,,,2014,,,0,
,,33700,,,2015,,,0,
,,33700,,,2016,,,0,
,,33700,,,2017,,,0,
,,33740,,,1940,,,0,
,,33740,,,1944,,,0,
,,33740,,,1945,,,0,
,,33740,,,1946,,,0,
,,33740,,,1947,,,0,
,,33740,,,1948,,,0,
,,33740,,,1949,,,0,
,,33740,,,1950,,,0,
,,33740,,,1951,,,0,
,,33740,,,1952,,,0,
,,33740,,,1953,,,0,
,,33740,,,1954,,,0,
,,33740,,,1955,,,0,
,,33740,,,1956,,,0,
,,33740,,,1957,,,0,
,,33740,,,1958,,,0,
,,33740,,,1959,,,0,
,,33740,,,1960,,,0,
,,33740,,,1961,,,0,
,,33740,,,1962,,,0,
,,33740,,,1963,,,0,
,,33740,,,1964,,,0,
,,33740,,,1965,,,0,
,,33740,,,1966,,,0,
,,33740,,,1967,,,0,
,,33740,,,1968,,,0,
,,33740,,,1969,,,0,
,,33740,,,1970,,,0,
,,33740,,,1971,,,0,
,,33740,,,1972,,,0,
,,33740,,,1973,,,0,
,,33740,,,1974,,,0,
,,33740,,,1975,,,0,
,,33740,,,1976,,,0,
,,33740,,,1977,,,0,
,,33740,,,1978,,,0,
,,33740,,,1979,,,0,
,,33740,,,1980,,,0,
,,33740,,,1981,,,0,
,,33740,,,1982,,,0,
,,33740,,,1983,,,0,
,,33740,,,1984,,,0,
,,33740,,,1985,,,0,
,,33740,,,1986,,,0,
,,33740,,,1987,,,0,
,,33740,,,1988,,,0,
,,33740,,,1989,,,0,
,,33740,,,1990,,,0,
,,33740,,,1991,,,0,
,,33740,,,1992,,,0,
,,33740,,,1993,,,0,
,,33740,,,1994,,,0,
,,33740,,,1995,,,0,
,,33740,,,1996,,,0,
,,33740,,,1997,,,0,
,,33740,,,1998,,,0,
,,33740,,,1999,,,0,
,,33740,,,2000,,,0,
,,33740,,,2001,,,0,
,,33740,,,2002,,,0,
,,33740,,,2003,,,0,
,,33740,,,2004,,,0,
,,33740,,,2005,,,0,
,,33740,,,2006,,,0,
,,33740,,,2007,,,0,
,,33740,,,2008,,,0,
,,33740,,,2009,,,0,
,,33740,,,2010,,,0,
,,33740,,,2011,,,0,
,,33740,,,2012,,,0,
,,33740,,,2013,,,0,
,,33740,,,2014,,,0,
,,33740,,,2015,,,0,
,,33740,,,2016,,,0,
,,33740,,,2017,,,0,
,,33780,,,1940,,,0,
,,33780,,,1944,,,0,
,,33780,,,1945,,,0,
,,33780,,,1946,,,0,
,,33780,,,1947,,,0,
,,33780,,,1948,,,0,
,,33780,,,1949,,,0,
,,33780,,,1950,,,0,
,,33780,,,1951,,,0,
,,33780,,,1952,,,0,
,,33780,,,1953,,,0,
,,33780,,,1954,,,0,
,,33780,,,1955,,,0,
,,33780,,,1956,,,0,
,,33780,,,1957,,,0,
,,33780,,,1958,,,0,
,,33780,,,1959,,,0,
,,33780,,,1960,,,0,
,,33780,,,1961,,,0,
,,33780,,,1962,,,0,
,,33780,,,1963,,,0,
,,33780,,,1964,,,0,
,,33780,,,1965,,,0,
,,33780,,,1966,,,0,
,,33780,,,1967,,,0,
,,33780,,,1968,,,0,
,,33780,,,1969,,,0,
,,33780,,,1970,,,0,
,,33780,,,1971,,,0,
,,33780,,,1972,,,0,
,,33780,,,1973,,,0,
,,33780,,,1974,,,0,
,,33780,,,1975,,,0,
,,33780,,,1976,,,0,
,,33780,,,1977,,,0,
,,33780,,,1978,,,0,
,,33780,,,1979,,,0,
,,33780,,,1980,,,0,
,,33780,,,1981,,,0,
,,33780,,,1982,,,0,
,,33780,,,1983,,,0,
,,33780,,,1984,,,0,
,,33780,,,1985,,,0,
,,33780,,,1986,,,0,
,,33780,,,1987,,,0,
,,33780,,,1988,,,0,
,,33780,,,1989,,,0,
,,33780,,,1990,,,0,
,,33780,,,1991,,,0,
,,33780,,,1992,,,0,
,,33780,,,1993,,,0,
,,33780,,,1994,,,0,
,,33780,,,1995,,,0,
,,33780,,,1996,,,0,
,,33780,,,1997,,,0,
,,33780,,,1998,,,0,
,,33780,,,1999,,,0,
,,33780,,,2000,,,0,
,,33780,,,2001,,,0,
,,33780,,,2002,,,0,
,,33780,,,2003,,,0,
,,33780,,,2004,,,0,
,,33780,,,2005,,,0,
,,33780,,,2006,,,0,
,,33780,,,2007,,,0,
,,33780,,,2008,,,0,
,,33780,,,2009,,,0,
,,33780,,,2010,,,0,
,,33780,,,2011,,,0,
,,33780,,,2012,,,0,
,,33780,,,2013,,,0,
,,33780,,,2014,,,0,
,,33780,,,2015,,,0,
,,33780,,,2016,,,0,
,,33780,,,2017,,,0,
,,33860,,,1940,,,0,
,,33860,,,1944,,,0,
,,33860,,,1945,,,0,
,,33860,,,1946,,,0,
,,33860,,,1947,,,0,
,,33860,,,1948,,,0,
,,33860,,,1949,,,0,
,,33860,,,1950,,,0,
,,33860,,,1951,,,0,
,,33860,,,1952,,,0,
,,33860,,,1953,,,0,
,,33860,,,1954,,,0,
,,33860,,,1955,,,0,
,,33860,,,1956,,,0,
,,33860,,,1957,,,0,
,,33860,,,1958,,,0,
,,33860,,,1959,,,0,
,,33860,,,1960,,,0,
,,33860,,,1961,,,0,
,,33860,,,1962,,,0,
,,33860,,,1963,,,0,
,,33860,,,1964,,,0,
,,33860,,,1965,,,0,
,,33860,,,1966,,,0,
,,33860,,,1967,,,0,
,,33860,,,1968,,,0,
,,33860,,,1969,,,0,
,,33860,,,1970,,,0,
,,33860,,,1971,,,0,
,,33860,,,1972,,,0,
,,33860,,,1973,,,0,
,,33860,,,1974,,,0,
,,33860,,,1975,,,0,
,,33860,,,1976,,,0,
,,33860,,,1977,,,0,
,,33860,,,1978,,,0,
,,33860,,,1979,,,0,
,,33860,,,1980,,,0,
,,33860,,,1981,,,0,
,,33860,,,1982,,,0,
,,33860,,,1983,,,0,
,,33860,,,1984,,,0,
,,33860,,,1985,,,0,
,,33860,,,1986,,,0,
,,33860,,,1987,,,0,
,,33860,,,1988,,,0,
,,33860,,,1989,,,0,
,,33860,,,1990,,,0,
,,33860,,,1991,,,0,
,,33860,,,1992,,,0,
,,33860,,,1993,,,0,
,,33860,,,1994,,,0,
,,33860,,,1995,,,0,
,,33860,,,1996,,,0,
