fips,cbsa,metarea,metareano,state_fips,year,asfr_15_19,asfr_20_24,asfr_25_29,asfr_30_34,asfr_35_39,asfr_40_44,gfr_15_44,first_birth_proxy,completed_fertility_proxy
,,"576. norwalk, ct",576,,1973,,,,,,,6.65815,,
,,"576. norwalk, ct",576,,1974,,,,,,,6.570264,,
,,"576. norwalk, ct",576,,1975,,,,,,,6.418908,,
,,"576. norwalk, ct",576,,1976,,,,,,,6.411497,,
,,"576. norwalk, ct",576,,1977,,,,,,,6.615776,,
,,"576. norwalk, ct",576,,1978,,,,,,,6.513404,,
,,"576. norwalk, ct",576,,1979,,,,,,,6.67813,,
,,"576. norwalk, ct",576,,1980,,,,,,,6.799081,,
,,"576. norwalk, ct",576,,1981,,,,,,,6.799206,,
,,"576. norwalk, ct",576,,1982,,,,,,,6.875508,,
,,"576. norwalk, ct",576,,1983,,,,,,,6.800533,,
,,"576. norwalk, ct",576,,1984,,,,,,,6.813438,,
,,"576. norwalk, ct",576,,1985,,,,,,,6.987663,,
,,"576. norwalk, ct",576,,1986,,,,,,,7.000159,,
,,"576. norwalk, ct",576,,1987,,,,,,,7.14205,,
,,"576. norwalk, ct",576,,1988,,,,,,,7.303995,,
,,"576. norwalk, ct",576,,1989,,,,,,,7.506288,,
,,"576. norwalk, ct",576,,1990,,,,,,,7.651175,,
,,"576. norwalk, ct",576,,1991,,,,,,,7.397027,,
,,"576. norwalk, ct",576,,1992,,,,,,,7.321008,,
,,"576. norwalk, ct",576,,1993,,,,,,,7.143729,,
,,"576. norwalk, ct",576,,1994,,,,,,,6.991737,,
,,"576. norwalk, ct",576,,1995,,,,,,,6.830712,,
,,"579. ocala, fl",579,,1940,,,,,,,11.787926,,
,,"579. ocala, fl",579,,1944,,,,,,,13.390224,,
,,"579. ocala, fl",579,,1945,,,,,,,13.080203,,
,,"579. ocala, fl",579,,1946,,,,,,,14.646168,,
,,"579. ocala, fl",579,,1947,,,,,,,16.019759,,
,,"579. ocala, fl",579,,1948,,,,,,,14.9097,,
,,"579. ocala, fl",579,,1949,,,,,,,14.690609,,
,,"579. ocala, fl",579,,1950,,,,,,,14.706238,,
,,"579. ocala, fl",579,,1951,,,,,,,15.261453,,
,,"579. ocala, fl",579,,1952,,,,,,,15.407235,,
,,"579. ocala, fl",579,,1953,,,,,,,15.250922,,
,,"579. ocala, fl",579,,1954,,,,,,,15.448827,,
,,"579. ocala, fl",579,,1955,,,,,,,15.323633,,
,,"579. ocala, fl",579,,1956,,,,,,,15.484929,,
,,"579. ocala, fl",579,,1957,,,,,,,15.572628,,
,,"579. ocala, fl",579,,1958,,,,,,,15.122774,,
,,"579. ocala, fl",579,,1959,,,,,,,14.924446,,
,,"579. ocala, fl",579,,1960,,,,,,,14.565732,,
,,"579. ocala, fl",579,,1961,,,,,,,14.365445,,
,,"579. ocala, fl",579,,1962,,,,,,,13.818055,,
,,"579. ocala, fl",579,,1963,,,,,,,13.463456,,
,,"579. ocala, fl",579,,1964,,,,,,,13.062122,,
,,"579. ocala, fl",579,,1965,,,,,,,12.107235,,
,,"579. ocala, fl",579,,1966,,,,,,,11.513158,,
,,"579. ocala, fl",579,,1967,,,,,,,11.060895,,
,,"579. ocala, fl",579,,1968,,,,,,,10.83728,,
,,"579. ocala, fl",579,,1969,,,,,,,10.934732,,
,,"579. ocala, fl",579,,1970,,,,,,,11.370195,,
,,"579. ocala, fl",579,,1971,,,,,,,10.650499,,
,,"579. ocala, fl",579,,1972,,,,,,,9.604676,,
,,"579. ocala, fl",579,,1973,,,,,,,9.186201,,
,,"579. ocala, fl",579,,1974,,,,,,,9.077702,,
,,"579. ocala, fl",579,,1975,,,,,,,8.851404,,
,,"579. ocala, fl",579,,1976,,,,,,,8.855872,,
,,"579. ocala, fl",579,,1977,,,,,,,9.133634,,
,,"579. ocala, fl",579,,1978,,,,,,,9.0034,,
,,"579. ocala, fl",579,,1979,,,,,,,9.28753,,
,,"579. ocala, fl",579,,1980,,,,,,,9.439273,,
,,"579. ocala, fl",579,,1981,,,,,,,9.325064,,
,,"579. ocala, fl",579,,1982,,,,,,,9.348724,,
,,"579. ocala, fl",579,,1983,,,,,,,9.162623,,
,,"579. ocala, fl",579,,1984,,,,,,,9.166756,,
,,"579. ocala, fl",579,,1985,,,,,,,9.333913,,
,,"579. ocala, fl",579,,1986,,,,,,,9.260137,,
,,"579. ocala, fl",579,,1987,,,,,,,9.360307,,
,,"579. ocala, fl",579,,1988,,,,,,,9.509738,,
,,"579. ocala, fl",579,,1989,,,,,,,9.755695,,
,,"579. ocala, fl",579,,1990,,,,,,,9.984845,,
,,"579. ocala, fl",579,,1991,,,,,,,9.623703,,
,,"579. ocala, fl",579,,1992,,,,,,,9.558575,,
,,"579. ocala, fl",579,,1993,,,,,,,9.329345,,
,,"579. ocala, fl",579,,1994,,,,,,,9.130732,,
,,"579. ocala, fl",579,,1995,,,,,,,8.931261,,
,,"58. auburn-opekika, al",58,,1940,,,,,,,9.317177,,
,,"58. auburn-opekika, al",58,,1944,,,,,,,10.000893,,
,,"58. auburn-opekika, al",58,,1945,,,,,,,9.664741,,
,,"58. auburn-opekika, al",58,,1946,,,,,,,10.663474,,
,,"58. auburn-opekika, al",58,,1947,,,,,,,11.225233,,
,,"58. auburn-opekika, al",58,,1948,,,,,,,10.790289,,
,,"58. auburn-opekika, al",58,,1949,,,,,,,10.679639,,
,,"58. auburn-opekika, al",58,,1950,,,,,,,10.773664,,
,,"58. auburn-opekika, al",58,,1951,,,,,,,11.091523,,
,,"58. auburn-opekika, al",58,,1952,,,,,,,11.03977,,
,,"58. auburn-opekika, al",58,,1953,,,,,,,11.117203,,
,,"58. auburn-opekika, al",58,,1954,,,,,,,11.257085,,
,,"58. auburn-opekika, al",58,,1955,,,,,,,11.052745,,
,,"58. auburn-opekika, al",58,,1956,,,,,,,11.123244,,
,,"58. auburn-opekika, al",58,,1957,,,,,,,10.98673,,
,,"58. auburn-opekika, al",58,,1958,,,,,,,10.672082,,
,,"58. auburn-opekika, al",58,,1959,,,,,,,10.552909,,
,,"58. auburn-opekika, al",58,,1960,,,,,,,10.127709,,
,,"58. auburn-opekika, al",58,,1961,,,,,,,9.992016,,
,,"58. auburn-opekika, al",58,,1962,,,,,,,9.610834,,
,,"58. auburn-opekika, al",58,,1963,,,,,,,9.37742,,
,,"58. auburn-opekika, al",58,,1964,,,,,,,9.121701,,
,,"58. auburn-opekika, al",58,,1965,,,,,,,8.401583,,
,,"58. auburn-opekika, al",58,,1966,,,,,,,7.889402,,
,,"58. auburn-opekika, al",58,,1967,,,,,,,7.597052,,
,,"58. auburn-opekika, al",58,,1968,,,,,,,7.503139,,
,,"58. auburn-opekika, al",58,,1969,,,,,,,7.64046,,
,,"58. auburn-opekika, al",58,,1970,,,,,,,8.048687,,
,,"58. auburn-opekika, al",58,,1971,,,,,,,7.675161,,
,,"58. auburn-opekika, al",58,,1972,,,,,,,7.013362,,
,,"58. auburn-opekika, al",58,,1973,,,,,,,6.718286,,
,,"58. auburn-opekika, al",58,,1974,,,,,,,6.580118,,
,,"58. auburn-opekika, al",58,,1975,,,,,,,6.257498,,
,,"58. auburn-opekika, al",58,,1976,,,,,,,6.315542,,
,,"58. auburn-opekika, al",58,,1977,,,,,,,6.445253,,
,,"58. auburn-opekika, al",58,,1978,,,,,,,6.345824,,
,,"58. auburn-opekika, al",58,,1979,,,,,,,6.538903,,
,,"58. auburn-opekika, al",58,,1980,,,,,,,6.72499,,
,,"58. auburn-opekika, al",58,,1981,,,,,,,6.572095,,
,,"58. auburn-opekika, al",58,,1982,,,,,,,6.552292,,
,,"58. auburn-opekika, al",58,,1983,,,,,,,6.410479,,
,,"58. auburn-opekika, al",58,,1984,,,,,,,6.414202,,
,,"58. auburn-opekika, al",58,,1985,,,,,,,6.506566,,
,,"58. auburn-opekika, al",58,,1986,,,,,,,6.44216,,
,,"58. auburn-opekika, al",58,,1987,,,,,,,6.509442,,
,,"58. auburn-opekika, al",58,,1988,,,,,,,6.605135,,
,,"58. auburn-opekika, al",58,,1989,,,,,,,6.748963,,
,,"58. auburn-opekika, al",58,,1990,,,,,,,6.9052,,
,,"58. auburn-opekika, al",58,,1991,,,,,,,6.642292,,
,,"58. auburn-opekika, al",58,,1992,,,,,,,6.584911,,
,,"58. auburn-opekika, al",58,,1993,,,,,,,6.428234,,
,,"58. auburn-opekika, al",58,,1994,,,,,,,6.294518,,
,,"58. auburn-opekika, al",58,,1995,,,,,,,6.192613,,
,,"580. odessa, tx",580,,1940,,,,,,,5.301072,,
,,"580. odessa, tx",580,,1944,,,,,,,5.755632,,
,,"580. odessa, tx",580,,1945,,,,,,,5.498442,,
,,"580. odessa, tx",580,,1946,,,,,,,6.021276,,
,,"580. odessa, tx",580,,1947,,,,,,,6.478846,,
,,"580. odessa, tx",580,,1948,,,,,,,6.198272,,
,,"580. odessa, tx",580,,1949,,,,,,,6.129408,,
,,"580. odessa, tx",580,,1950,,,,,,,6.178873,,
,,"580. odessa, tx",580,,1951,,,,,,,6.311425,,
,,"580. odessa, tx",580,,1952,,,,,,,6.290537,,
,,"580. odessa, tx",580,,1953,,,,,,,6.343597,,
,,"580. odessa, tx",580,,1954,,,,,,,6.400639,,
,,"580. odessa, tx",580,,1955,,,,,,,6.262314,,
,,"580. odessa, tx",580,,1956,,,,,,,6.31069,,
,,"580. odessa, tx",580,,1957,,,,,,,6.326443,,
,,"580. odessa, tx",580,,1958,,,,,,,6.171215,,
,,"580. odessa, tx",580,,1959,,,,,,,6.184016,,
,,"580. odessa, tx",580,,1960,,,,,,,5.891837,,
,,"580. odessa, tx",580,,1961,,,,,,,5.758011,,
,,"580. odessa, tx",580,,1962,,,,,,,5.531674,,
,,"580. odessa, tx",580,,1963,,,,,,,5.318234,,
,,"580. odessa, tx",580,,1964,,,,,,,5.137238,,
,,"580. odessa, tx",580,,1965,,,,,,,4.658377,,
,,"580. odessa, tx",580,,1966,,,,,,,4.388855,,
,,"580. odessa, tx",580,,1967,,,,,,,4.263954,,
,,"580. odessa, tx",580,,1968,,,,,,,4.201584,,
,,"580. odessa, tx",580,,1969,,,,,,,4.273273,,
,,"580. odessa, tx",580,,1970,,,,,,,4.470714,,
,,"580. odessa, tx",580,,1971,,,,,,,4.290028,,
,,"580. odessa, tx",580,,1972,,,,,,,3.929599,,
,,"580. odessa, tx",580,,1973,,,,,,,3.778387,,
,,"580. odessa, tx",580,,1974,,,,,,,3.814876,,
,,"580. odessa, tx",580,,1975,,,,,,,3.71926,,
,,"580. odessa, tx",580,,1976,,,,,,,3.805009,,
,,"580. odessa, tx",580,,1977,,,,,,,3.868898,,
,,"580. odessa, tx",580,,1978,,,,,,,3.834596,,
,,"580. odessa, tx",580,,1979,,,,,,,3.991842,,
,,"580. odessa, tx",580,,1980,,,,,,,4.087352,,
,,"580. odessa, tx",580,,1981,,,,,,,4.057348,,
,,"580. odessa, tx",580,,1982,,,,,,,4.088927,,
,,"580. odessa, tx",580,,1983,,,,,,,3.96437,,
,,"580. odessa, tx",580,,1984,,,,,,,3.89972,,
,,"580. odessa, tx",580,,1985,,,,,,,3.89983,,
,,"580. odessa, tx",580,,1986,,,,,,,3.799459,,
,,"580. odessa, tx",580,,1987,,,,,,,3.749939,,
,,"580. odessa, tx",580,,1988,,,,,,,3.774654,,
,,"580. odessa, tx",580,,1989,,,,,,,3.824248,,
,,"580. odessa, tx",580,,1990,,,,,,,3.92784,,
,,"580. odessa, tx",580,,1991,,,,,,,3.798205,,
,,"580. odessa, tx",580,,1992,,,,,,,3.800641,,
,,"580. odessa, tx",580,,1993,,,,,,,3.697305,,
,,"580. odessa, tx",580,,1994,,,,,,,3.614632,,
,,"580. odessa, tx",580,,1995,,,,,,,3.539911,,
,,"588. oklahoma city, ok",588,,1940,,,,,,,7.191908,,
,,"588. oklahoma city, ok",588,,1944,,,,,,,8.10451,,
,,"588. oklahoma city, ok",588,,1945,,,,,,,7.782798,,
,,"588. oklahoma city, ok",588,,1946,,,,,,,8.524418,,
,,"588. oklahoma city, ok",588,,1947,,,,,,,9.144455,,
,,"588. oklahoma city, ok",588,,1948,,,,,,,8.704448,,
,,"588. oklahoma city, ok",588,,1949,,,,,,,8.647498,,
,,"588. oklahoma city, ok",588,,1950,,,,,,,8.800722,,
,,"588. oklahoma city, ok",588,,1951,,,,,,,9.032889,,
,,"588. oklahoma city, ok",588,,1952,,,,,,,9.075511,,
,,"588. oklahoma city, ok",588,,1953,,,,,,,9.158633,,
,,"588. oklahoma city, ok",588,,1954,,,,,,,9.237849,,
,,"588. oklahoma city, ok",588,,1955,,,,,,,9.02755,,
,,"588. oklahoma city, ok",588,,1956,,,,,,,9.088718,,
,,"588. oklahoma city, ok",588,,1957,,,,,,,9.063319,,
,,"588. oklahoma city, ok",588,,1958,,,,,,,8.821459,,
,,"588. oklahoma city, ok",588,,1959,,,,,,,8.776052,,
,,"588. oklahoma city, ok",588,,1960,,,,,,,8.470423,,
,,"588. oklahoma city, ok",588,,1961,,,,,,,8.299388,,
,,"588. oklahoma city, ok",588,,1962,,,,,,,8.007766,,
,,"588. oklahoma city, ok",588,,1963,,,,,,,7.697689,,
,,"588. oklahoma city, ok",588,,1964,,,,,,,7.429007,,
,,"588. oklahoma city, ok",588,,1965,,,,,,,6.76726,,
,,"588. oklahoma city, ok",588,,1966,,,,,,,6.402704,,
,,"588. oklahoma city, ok",588,,1967,,,,,,,6.203566,,
,,"588. oklahoma city, ok",588,,1968,,,,,,,6.152746,,
,,"588. oklahoma city, ok",588,,1969,,,,,,,6.242612,,
,,"588. oklahoma city, ok",588,,1970,,,,,,,6.532587,,
,,"588. oklahoma city, ok",588,,1971,,,,,,,6.231496,,
,,"588. oklahoma city, ok",588,,1972,,,,,,,5.696681,,
,,"588. oklahoma city, ok",588,,1973,,,,,,,5.476611,,
,,"588. oklahoma city, ok",588,,1974,,,,,,,5.480609,,
,,"588. oklahoma city, ok",588,,1975,,,,,,,5.374098,,
,,"588. oklahoma city, ok",588,,1976,,,,,,,5.462149,,
,,"588. oklahoma city, ok",588,,1977,,,,,,,5.566402,,
,,"588. oklahoma city, ok",588,,1978,,,,,,,5.521707,,
,,"588. oklahoma city, ok",588,,1979,,,,,,,5.740887,,
,,"588. oklahoma city, ok",588,,1980,,,,,,,5.91416,,
,,"588. oklahoma city, ok",588,,1981,,,,,,,5.855395,,
,,"588. oklahoma city, ok",588,,1982,,,,,,,5.849126,,
,,"588. oklahoma city, ok",588,,1983,,,,,,,5.70092,,
,,"588. oklahoma city, ok",588,,1984,,,,,,,5.662064,,
,,"588. oklahoma city, ok",588,,1985,,,,,,,5.710422,,
,,"588. oklahoma city, ok",588,,1986,,,,,,,5.607717,,
,,"588. oklahoma city, ok",588,,1987,,,,,,,5.565495,,
,,"588. oklahoma city, ok",588,,1988,,,,,,,5.615567,,
,,"588. oklahoma city, ok",588,,1989,,,,,,,5.699292,,
,,"588. oklahoma city, ok",588,,1990,,,,,,,5.864289,,
,,"588. oklahoma city, ok",588,,1991,,,,,,,5.68736,,
,,"588. oklahoma city, ok",588,,1992,,,,,,,5.657482,,
,,"588. oklahoma city, ok",588,,1993,,,,,,,5.534876,,
,,"588. oklahoma city, ok",588,,1994,,,,,,,5.416606,,
,,"588. oklahoma city, ok",588,,1995,,,,,,,5.315678,,
,,"591. olympia, wa",591,,1940,,,,,,,8.953326,,
,,"591. olympia, wa",591,,1944,,,,,,,10.48899,,
,,"591. olympia, wa",591,,1945,,,,,,,10.052435,,
,,"591. olympia, wa",591,,1946,,,,,,,11.192729,,
,,"591. olympia, wa",591,,1947,,,,,,,12.179345,,
,,"591. olympia, wa",591,,1948,,,,,,,11.549406,,
,,"591. olympia, wa",591,,1949,,,,,,,11.475557,,
,,"591. olympia, wa",591,,1950,,,,,,,11.49737,,
,,"591. olympia, wa",591,,1951,,,,,,,11.834242,,
,,"591. olympia, wa",591,,1952,,,,,,,11.980674,,
,,"591. olympia, wa",591,,1953,,,,,,,11.964058,,
,,"591. olympia, wa",591,,1954,,,,,,,11.997376,,
,,"591. olympia, wa",591,,1955,,,,,,,11.796878,,
,,"591. olympia, wa",591,,1956,,,,,,,11.814515,,
,,"591. olympia, wa",591,,1957,,,,,,,11.829659,,
,,"591. olympia, wa",591,,1958,,,,,,,11.493205,,
,,"591. olympia, wa",591,,1959,,,,,,,11.469923,,
,,"591. olympia, wa",591,,1960,,,,,,,11.243885,,
,,"591. olympia, wa",591,,1961,,,,,,,11.019348,,
,,"591. olympia, wa",591,,1962,,,,,,,10.535458,,
,,"591. olympia, wa",591,,1963,,,,,,,10.147846,,
,,"591. olympia, wa",591,,1964,,,,,,,9.733678,,
,,"591. olympia, wa",591,,1965,,,,,,,8.984429,,
,,"591. olympia, wa",591,,1966,,,,,,,8.514325,,
,,"591. olympia, wa",591,,1967,,,,,,,8.230234,,
,,"591. olympia, wa",591,,1968,,,,,,,8.173505,,
,,"591. olympia, wa",591,,1969,,,,,,,8.29918,,
,,"591. olympia, wa",591,,1970,,,,,,,8.572589,,
,,"591. olympia, wa",591,,1971,,,,,,,8.036036,,
,,"591. olympia, wa",591,,1972,,,,,,,7.361122,,
,,"591. olympia, wa",591,,1973,,,,,,,7.097137,,
,,"591. olympia, wa",591,,1974,,,,,,,7.193263,,
